experiment_index,kind,time_us,signal,reference,synthetic_measurement,wilson_low95,wilson_high95
2,rabi,5.5,0.8519851476152878,,0.84765625,0.8139486337000743,0.8761858909926088
2,rabi,5.75,0.8204889066244254,,0.828125,0.7930328989697278,0.8583300232121304
2,rabi,6.0,0.7803304259986311,,0.7734375,0.7352198079645158,0.8075826271870328
2,rabi,6.25,0.7326671441265106,,0.740234375,0.7005618428507421,0.7763288680324041
2,rabi,6.5,0.6788371588829486,,0.673828125,0.6320564745259137,0.7130107878204278
2,rabi,6.75,0.6203221114085894,,0.619140625,0.5763388900542706,0.6601678852617613
2,rabi,7.0,0.5587068037433881,,0.513671875,0.47043814338260587,0.5567019783749716
2,rabi,7.25,0.495636642763477,,0.505859375,0.46267075036527133,0.5489607303879761
2,rabi,7.5,0.43277404561327676,,0.4375,0.3951533954746975,0.4807774764906628
2,rabi,7.75,0.37175495447900525,,0.330078125,0.2907439558701836,0.3719431022856398
2,rabi,8.0,0.3141465911671743,,0.2734375,0.23662362608820398,0.31362578478622727
2,rabi,8.25,0.26140753536513583,,0.28515625,0.2477617322820618,0.3257506400988644
2,rabi,8.5,0.21485113625269178,,0.19921875,0.16691827849863472,0.23599904283466194
2,rabi,8.75,0.17561316758548923,,0.162109375,0.1327218181524684,0.19652945841026095
2,rabi,9.0,0.14462451439441876,,0.13671875,0.10965395861198729,0.16919423468666972
2,rabi,9.25,0.12258953849937543,,0.1015625,0.07829375610514352,0.13076555267402867
2,rabi,9.5,0.10997061402935146,,0.091796875,0.06973502506867789,0.11993848245508186
2,rabi,9.75,0.10697915732523369,,0.091796875,0.06973502506867789,0.11993848245508186
2,rabi,10.0,0.11357330245569526,,0.1171875,0.09213577125424062,0.14794081953359148
2,rabi,10.25,0.12946219868706868,,0.103515625,0.08001453353690521,0.13292193549334946
2,rabi,10.5,0.15411673418923616,,0.154296875,0.12559227091966385,0.18815036463873552
2,rabi,10.75,0.18678632547392884,,0.21875,0.1851084396772158,0.25658048416690576
2,rabi,11.0,0.22652125874637666,,0.265625,0.22921654233512775,0.30552422753497355
2,rabi,11.25,0.2721999313512796,,0.255859375,0.2199790080840174,0.2953759605306715
2,rabi,11.5,0.3225602222075353,,0.314453125,0.2757440988618599,0.35592567728530355
2,rabi,11.75,0.3762341224208863,,0.361328125,0.3208926804877276,0.40382894168541567
2,rabi,12.0,0.43178468340945414,,0.4453125,0.4028287556857245,0.48861075728396575
2,rabi,12.25,0.4877442914942376,,0.486328125,0.4432980216250284,0.5295618566173942
2,rabi,12.5,0.5426532559318322,,0.546875,0.5035666073562264,0.5894852386697533
2,rabi,12.75,0.5950977020374022,,0.595703125,0.5526342652845826,0.6373465870184594
2,rabi,13.0,0.6437457919032866,,0.6484375,0.6061145993456434,0.6885495797366259
2,rabi,13.25,0.6873813511277517,,0.66796875,0.6260582877163698,0.7073774938767243
2,rabi,13.5,0.7249340591568252,,0.71875,0.6782873773691931,0.7559545707520456
2,rabi,13.75,0.7555054609539121,,0.76953125,0.7311266452959524,0.8039214693534311
2,rabi,14.0,0.7783901758762705,,0.78515625,0.7475262289010062,0.8185391677570372
2,rabi,14.25,0.7930918125501707,,0.79296875,0.755753822741615,0.8258202149207585
2,rabi,14.5,0.799333242551416,,0.830078125,0.7951173271721453,0.8601227552607954
2,rabi,14.75,0.7970610369257655,,0.783203125,0.7454722916786112,0.8167159447283499
2,rabi,15.0,0.7864440239971563,,0.794921875,0.757813742654326,0.8276374552591298
2,rabi,15.25,0.7678660804509657,,0.765625,0.7270378376472112,0.8002559565000072
2,rabi,15.5,0.7419134163596081,,0.751953125,0.7127602505721561,0.7873934218174851
2,rabi,15.75,0.7093567548301556,,0.70703125,0.6661839068195801,0.7447950797951639
2,rabi,16.0,0.6711289347638906,,0.666015625,0.6240604586756913,0.7054981626663204
2,rabi,16.25,0.6282985776535811,,0.6171875,0.5743596305655564,0.658269984499393
2,rabi,16.5,0.5820405536740052,,0.5625,0.5192225235093373,0.6048466045253025
2,rabi,16.75,0.5336040563188941,,0.53515625,0.491852505783265,0.5779363787362197
2,rabi,17.0,0.48427914683445555,,0.505859375,0.46267075036527133,0.5489607303879761
2,rabi,17.25,0.43536265862123047,,0.4296875,0.38748873972239056,0.47293349123863987
2,rabi,17.5,0.3881243571616542,,0.392578125,0.35123014169846584,0.4355260444919972
2,rabi,17.75,0.3437742330382353,,0.341796875,0.302026904619314,0.3839231150430044
2,rabi,18.0,0.3034317650011108,,0.294921875,0.2570678911721477,0.335830282464191
2,rabi,18.25,0.2680979281671853,,0.25390625,0.21813441226903243,0.29334339609457394
2,rabi,18.5,0.2386306411660067,,0.234375,0.1997440434999927,0.27296216235278875
2,rabi,18.75,0.21572424775083196,,0.21484375,0.18146083224296278,0.25247377109899377
2,rabi,19.0,0.19989351584110734,,0.2421875,0.2070878370212539,0.2811270098358575
2,rabi,19.25,0.1914625132649476,,0.193359375,0.16148547959457243,0.22980036098547674
2,rabi,19.5,0.19055858798792827,,0.16796875,0.13808604155414608,0.20279671576183075
2,rabi,19.75,0.19711154486845742,,0.1953125,0.16329511493256677,0.23186788589856488
2,rabi,20.0,0.21085797455740612,,0.189453125,0.15787017585478835,0.22566134422309586
3,ramsey,0.0,0.9999999999999998,1.0,1.0,0.9851060485542342,0.9999999999999998
3,ramsey,0.5,0.9783460329365614,0.9783460329365617,0.98828125,0.9658324386321118,0.9960106484156279
3,ramsey,1.0,0.9471323449153721,0.9471323449153726,0.92578125,0.8855415100503359,0.952232448962764
3,ramsey,1.5,0.9070779777878488,0.9070779777878489,0.875,0.8262009854719379,0.9107668070130175
3,ramsey,2.0,0.8590175404974248,0.8590175404974251,0.8203125,0.7644730790375331,0.8639342264171121
3,ramsey,2.5,0.803883085443812,0.8038830854438123,0.80859375,0.7514426817760989,0.8537016621720517
3,ramsey,3.0,0.7426846914970495,0.7426846914970499,0.76171875,0.6998474714816463,0.8122450264405243
3,ramsey,3.5,0.6764901874295186,0.6764901874295185,0.671875,0.6027597390540305,0.7309833873183458
